experiment,scenario_id,profile,suite,setup_name,stay_mode,mode,data_source,status,n_attractions,wall_time_ms,peak_memory_mb,expanded_nodes,generated_nodes,pruned_by_best_g,visits_count,total_stay_minutes,stay_utilization,total_walk_distance_m,objective_cost,bf_objective,optimality_gap,heuristic_speedup,feasibility_correctness,end_time,seed,error,timestamp_utc
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s0,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7126269997570489,0.026709556579589844,8.0,18.0,0.0,5.0,225.0,1.0,10487.384595224483,10487.384595224483,10487.384595224483,0.0,,,1080.0,1600,,2026-05-24T10:57:38.595574+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s0,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.9285710000076506,0.044852256774902344,8.0,54.0,0.0,5.0,225.0,1.0,10487.384595224483,10487.384595224483,10487.384595224483,0.0,,,1080.0,1600,,2026-05-24T10:57:39.118783+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s0,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.9672089999621676,0.03522491455078125,152.0,151.0,0.0,5.0,225.0,1.0,10487.384595224483,10487.384595224483,,,,,1080.0,1600,,2026-05-24T10:57:39.658611+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s0,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,46.21619899990037,0.29602813720703125,1924.0,4035.0,2112.0,5.0,225.0,1.0,10487.384595224483,10487.384595224483,,,,,1080.0,1600,,2026-05-24T10:57:40.173833+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s1,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.607221999871399,0.024367332458496094,6.0,12.0,0.0,5.0,225.0,1.0,6109.955225169889,6109.955225169889,6109.955225169889,0.0,,,1080.0,1601,,2026-05-24T10:57:40.668013+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s1,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.844631000290974,0.035521507263183594,6.0,36.0,0.0,5.0,225.0,1.0,6109.955225169889,6109.955225169889,6109.955225169889,0.0,,,1080.0,1601,,2026-05-24T10:57:41.159108+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s1,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.3936879997563665,0.03176116943359375,120.0,119.0,0.0,5.0,225.0,1.0,6109.955225169889,6109.955225169889,,,,,1080.0,1601,,2026-05-24T10:57:41.627644+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s1,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,36.47434100003011,0.26926231384277344,1511.0,3165.0,1655.0,5.0,225.0,1.0,6109.955225169889,6109.955225169889,,,,,1080.0,1601,,2026-05-24T10:57:42.140591+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s2,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.1103400001957198,0.032057762145996094,13.0,30.0,0.0,5.0,224.99999999999994,0.9999999999999998,13842.44592921396,13842.44592921453,13842.44592921453,0.0,,,1080.0,1602,,2026-05-24T10:57:42.612271+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s2,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.897769999686716,0.0631551742553711,13.0,90.0,0.0,5.0,224.99999999999994,0.9999999999999998,13842.44592921396,13842.44592921453,13842.44592921453,0.0,,,1080.0,1602,,2026-05-24T10:57:43.085266+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s2,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.7774649995772052,0.0248260498046875,77.0,76.0,0.0,5.0,224.99999999999994,0.9999999999999998,13842.44592921396,13842.44592921453,,,,,1080.0,1602,,2026-05-24T10:57:43.547464+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s2,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,20.944869999766524,0.14781761169433594,881.0,1785.0,905.0,5.0,224.99999999999994,0.9999999999999998,13842.44592921396,13842.44592921453,,,,,1080.0,1602,,2026-05-24T10:57:44.037762+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s3,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7273270002770005,0.026618003845214844,7.0,18.0,0.0,5.0,225.0,1.0,10195.852259057643,10195.852259057643,10195.852259057643,0.0,,,1080.0,1603,,2026-05-24T10:57:44.523356+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s3,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.2495460000536696,0.044638633728027344,7.0,54.0,0.0,5.0,225.0,1.0,10195.852259057643,10195.852259057643,10195.852259057643,0.0,,,1080.0,1603,,2026-05-24T10:57:44.992826+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s3,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,4.22025499983647,0.04776763916015625,228.0,227.0,0.0,5.0,225.0,1.0,10195.852259057643,10195.852259057643,,,,,1080.0,1603,,2026-05-24T10:57:45.484213+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s3,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,71.92388100020253,0.5248947143554688,3076.0,6585.0,3510.0,5.0,225.0,1.0,10195.852259057643,10195.852259057643,,,,,1080.0,1603,,2026-05-24T10:57:46.079419+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s4,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6078199999137723,0.024703025817871094,7.0,16.0,0.0,5.0,225.0,1.0,9158.086851698165,9158.086851698165,9158.086851698165,0.0,,,1080.0,1604,,2026-05-24T10:57:46.677250+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s4,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0467340002833225,0.041014671325683594,7.0,48.0,0.0,5.0,225.0,1.0,9158.086851698165,9158.086851698165,9158.086851698165,0.0,,,1080.0,1604,,2026-05-24T10:57:47.154997+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s4,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,4.782958000305371,0.051300048828125,261.0,260.0,0.0,5.0,225.0,1.0,9158.086851698165,9158.086851698165,,,,,1080.0,1604,,2026-05-24T10:57:47.638976+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s4,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,94.1869170001155,0.5519790649414062,3661.0,7932.0,4272.0,5.0,225.0,1.0,9158.086851698165,9158.086851698165,,,,,1080.0,1604,,2026-05-24T10:57:48.213129+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s5,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.456248000067717,0.039458274841308594,17.0,45.0,0.0,5.0,225.00000000000006,1.0000000000000002,12022.517538356984,12022.517538356416,12022.517538356416,0.0,,,1080.0,1605,,2026-05-24T10:57:48.736449+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s5,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,2.547984999637265,0.08335018157958984,17.0,135.0,0.0,5.0,225.00000000000006,1.0000000000000002,12022.517538356984,12022.517538356416,12022.517538356416,0.0,,,1080.0,1605,,2026-05-24T10:57:49.207275+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s5,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,4.2591410001477925,0.047882080078125,228.0,227.0,0.0,5.0,225.00000000000006,1.0000000000000002,12022.517538356984,12022.517538356416,,,,,1080.0,1605,,2026-05-24T10:57:49.702899+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s5,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,72.20028900019315,0.5225982666015625,3076.0,6585.0,3510.0,5.0,225.00000000000006,1.0000000000000002,12022.517538356984,12022.517538356416,,,,,1080.0,1605,,2026-05-24T10:57:50.257152+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s6,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6744229999640083,0.025778770446777344,7.0,15.0,0.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,8261.557676432276,0.0,,,1080.0,1606,,2026-05-24T10:57:50.732552+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s6,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.034433999848261,0.040732383728027344,7.0,45.0,0.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,8261.557676432276,0.0,,,1080.0,1606,,2026-05-24T10:57:51.208785+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s6,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.556683999955567,0.03311920166015625,133.0,132.0,0.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,,,,,1080.0,1606,,2026-05-24T10:57:51.716728+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s6,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,41.095860000041284,0.27764892578125,1757.0,3744.0,1988.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,,,,,1080.0,1606,,2026-05-24T10:57:52.238769+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s7,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6551220003530034,0.024535179138183594,8.0,15.0,0.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,11467.310855570693,0.0,,,1080.0,1607,,2026-05-24T10:57:52.727630+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s7,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0298339998371375,0.039793968200683594,8.0,45.0,0.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,11467.310855570693,0.0,,,1080.0,1607,,2026-05-24T10:57:53.241436+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s7,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.35414500027764,0.0232391357421875,61.0,60.0,0.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,,,,,1080.0,1607,,2026-05-24T10:57:53.711345+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s7,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,18.048766999982035,0.14391422271728516,779.0,1644.0,866.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,,,,,1080.0,1607,,2026-05-24T10:57:54.210159+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.1755429995901068,0.034705162048339844,14.0,36.0,0.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,13861.593900436641,0.0,,,1080.0,1608,,2026-05-24T10:57:54.716665+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,2.1407799999906274,0.07138729095458984,14.0,108.0,0.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,13861.593900436641,0.0,,,1080.0,1608,,2026-05-24T10:57:55.274674+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,4.332560999955604,0.04776763916015625,228.0,227.0,0.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,,,,,1080.0,1608,,2026-05-24T10:57:55.747555+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,107.35636700019313,0.5248947143554688,3076.0,6585.0,3510.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,,,,,1080.0,1608,,2026-05-24T10:57:56.379608+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.576620999709121,0.024535179138183594,6.0,12.0,0.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,5965.64752642925,0.0,,,1080.0,1609,,2026-05-24T10:57:56.849784+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8840320001581858,0.035719871520996094,6.0,36.0,0.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,5965.64752642925,0.0,,,1080.0,1609,,2026-05-24T10:57:57.372566+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.723000000059983,0.03420257568359375,142.0,141.0,0.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,,,,,1080.0,1609,,2026-05-24T10:57:57.864231+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,63.428843000110646,0.29795074462890625,1942.0,4179.0,2238.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,,,,,1080.0,1609,,2026-05-24T10:57:58.418602+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6081220003579801,0.025092124938964844,7.0,14.0,0.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,9461.330907960375,0.0,,,1080.0,1610,,2026-05-24T10:57:58.911946+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9490349998486636,0.039244651794433594,7.0,42.0,0.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,9461.330907960375,0.0,,,1080.0,1610,,2026-05-24T10:57:59.430341+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.0568760000969633,0.02988433837890625,102.0,101.0,0.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,,,,,1080.0,1610,,2026-05-24T10:57:59.906022+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,30.005108999830554,0.18323326110839844,1216.0,2505.0,1290.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,,,,,1080.0,1610,,2026-05-24T10:58:00.405510+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n6_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.0960399999930814,0.032011985778808594,12.0,29.0,0.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,13262.617470666122,0.0,,,1080.0,1611,,2026-05-24T10:58:00.878127+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n6_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,3.1692170000496844,0.06278133392333984,12.0,87.0,0.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,13262.617470666122,0.0,,,1080.0,1611,,2026-05-24T10:58:01.352761+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n6_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,2.427289000024757,0.0323333740234375,125.0,124.0,0.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,,,,,1080.0,1611,,2026-05-24T10:58:01.817029+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n6_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,37.46438600001056,0.27097129821777344,1605.0,3384.0,1780.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,,,,,1080.0,1611,,2026-05-24T10:58:02.358562+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.1318419997223828,0.029196739196777344,20.0,27.0,0.0,5.0,125.0,1.0,17011.84378575402,17011.84378575402,17011.84378575402,0.0,,,1080.0,1600,,2026-05-24T10:58:02.854317+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.17594299990742,0.029196739196777344,20.0,27.0,0.0,5.0,125.0,1.0,17011.84378575402,17011.84378575402,17011.84378575402,0.0,,,1080.0,1600,,2026-05-24T10:58:03.344866+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7722280001871695,0.01834869384765625,29.0,28.0,0.0,5.0,125.0,1.0,17011.84378575402,17011.84378575402,,,,,1080.0,1600,,2026-05-24T10:58:03.838912+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.1167419997946126,0.01834869384765625,29.0,28.0,0.0,5.0,125.0,1.0,17011.84378575402,17011.84378575402,,,,,1080.0,1600,,2026-05-24T10:58:04.308724+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.0324380000383826,0.026305198669433594,20.0,22.0,0.0,5.0,125.0,1.0,13339.874984444692,13339.874984444692,13339.874984444692,0.0,,,1080.0,1601,,2026-05-24T10:58:04.783341+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0625400000208174,0.026305198669433594,20.0,22.0,0.0,5.0,125.0,1.0,13339.874984444692,13339.874984444692,13339.874984444692,0.0,,,1080.0,1601,,2026-05-24T10:58:05.261963+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6746250001015142,0.0179595947265625,24.0,23.0,0.0,5.0,125.0,1.0,13339.874984444692,13339.874984444692,,,,,1080.0,1601,,2026-05-24T10:58:05.789849+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.6960249997973733,0.0179595947265625,24.0,23.0,0.0,5.0,125.0,1.0,13339.874984444692,13339.874984444692,,,,,1080.0,1601,,2026-05-24T10:58:06.322162+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.8685319999131025,0.026267051696777344,13.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,13842.44592921396,13842.44592921453,13842.44592921453,0.0,,,1080.0,1602,,2026-05-24T10:58:06.809555+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8751330001359747,0.026267051696777344,13.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,13842.44592921396,13842.44592921453,13842.44592921453,0.0,,,1080.0,1602,,2026-05-24T10:58:07.285443+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6195230002958851,0.01776885986328125,22.0,21.0,0.0,5.0,124.99999999999994,0.9999999999999996,13842.44592921396,13842.44592921453,,,,,1080.0,1602,,2026-05-24T10:58:07.766942+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.7262270000865101,0.01776885986328125,22.0,21.0,0.0,5.0,124.99999999999994,0.9999999999999996,13842.44592921396,13842.44592921453,,,,,1080.0,1602,,2026-05-24T10:58:08.246963+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s3,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.3148489997547586,0.027113914489746094,30.0,30.0,0.0,5.0,125.0,1.0,17435.601110093514,17435.601110093514,17435.601110093514,0.0,,,1080.0,1603,,2026-05-24T10:58:08.726962+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s3,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.3638499999615306,0.027113914489746094,30.0,30.0,0.0,5.0,125.0,1.0,17435.601110093514,17435.601110093514,17435.601110093514,0.0,,,1080.0,1603,,2026-05-24T10:58:09.213087+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s3,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7966299999679904,0.01869964599609375,31.0,30.0,0.0,5.0,125.0,1.0,17435.601110093514,17435.601110093514,,,,,1080.0,1603,,2026-05-24T10:58:09.709815+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s3,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8420300000580028,0.01869964599609375,31.0,30.0,0.0,5.0,125.0,1.0,17435.601110093514,17435.601110093514,,,,,1080.0,1603,,2026-05-24T10:58:10.221981+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s4,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.8851309999045043,0.026282310485839844,13.0,20.0,0.0,5.0,125.0,1.0,11107.457107505728,11107.457107505728,11107.457107505728,0.0,,,1080.0,1604,,2026-05-24T10:58:10.714192+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s4,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9108330000344722,0.026282310485839844,13.0,20.0,0.0,5.0,125.0,1.0,11107.457107505728,11107.457107505728,11107.457107505728,0.0,,,1080.0,1604,,2026-05-24T10:58:11.190759+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s4,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.767628000176046,0.01869964599609375,30.0,29.0,0.0,5.0,125.0,1.0,11107.457107505728,11107.457107505728,,,,,1080.0,1604,,2026-05-24T10:58:11.656561+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s4,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.7959280001159641,0.01869964599609375,30.0,29.0,0.0,5.0,125.0,1.0,11107.457107505728,11107.457107505728,,,,,1080.0,1604,,2026-05-24T10:58:12.143640+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s5,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.1189399997419969,0.027213096618652344,23.0,26.0,0.0,5.0,125.0,1.0,16638.054212877396,16638.054212877396,16638.054212877396,0.0,,,1080.0,1605,,2026-05-24T10:58:12.619449+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s5,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.20194300006915,0.027213096618652344,23.0,26.0,0.0,5.0,125.0,1.0,16638.054212877396,16638.054212877396,16638.054212877396,0.0,,,1080.0,1605,,2026-05-24T10:58:13.112159+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s5,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.748725999983435,0.0185699462890625,28.0,27.0,0.0,5.0,125.0,1.0,16638.054212877396,16638.054212877396,,,,,1080.0,1605,,2026-05-24T10:58:13.620289+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s5,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8161289997588028,0.0185699462890625,28.0,27.0,0.0,5.0,125.0,1.0,16638.054212877396,16638.054212877396,,,,,1080.0,1605,,2026-05-24T10:58:14.159903+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s6,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.9838350001700746,0.025298118591308594,21.0,21.0,0.0,5.0,125.0,1.0,15886.283979450398,15886.283979450398,15886.283979450398,0.0,,,1080.0,1606,,2026-05-24T10:58:14.623979+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s6,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0143370000150753,0.025298118591308594,21.0,21.0,0.0,5.0,125.0,1.0,15886.283979450398,15886.283979450398,15886.283979450398,0.0,,,1080.0,1606,,2026-05-24T10:58:15.109940+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s6,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.6143219998193672,0.01790618896484375,23.0,22.0,0.0,5.0,125.0,1.0,15886.283979450398,15886.283979450398,,,,,1080.0,1606,,2026-05-24T10:58:15.582441+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s6,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.6630230000155279,0.01790618896484375,23.0,22.0,0.0,5.0,125.0,1.0,15886.283979450398,15886.283979450398,,,,,1080.0,1606,,2026-05-24T10:58:16.069860+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s7,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.792327999988629,0.025244712829589844,14.0,16.0,0.0,5.0,124.99999999999994,0.9999999999999996,14841.235589779815,14841.235589780383,14841.235589780383,0.0,,,1080.0,1607,,2026-05-24T10:58:16.583837+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s7,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8262300002570555,0.025244712829589844,14.0,16.0,0.0,5.0,124.99999999999994,0.9999999999999996,14841.235589779815,14841.235589780383,14841.235589780383,0.0,,,1080.0,1607,,2026-05-24T10:58:17.096992+00:00
